,x,y,cluster
139,0.879926058394254,2.31350790184184,2
140,0.402874258620393,2.94816029718835,2
141,0.628329385434158,0.951971037852524,2
142,0.464431950883688,1.5541274005701,2
143,0.851554032173446,0.486245375408022,2
144,1.78030600369326,2.13927253381243,2
145,1.64043619339757,3.62112464605776,2
146,2.32190084203285,2.02949128078136,2
147,1.15007387204284,3.01790351175528,2
148,0.413770137831463,0.410225843485657,3
149,0.562303859312325,1.87592537502193,2
150,1.51196762321069,0.350953843561996,2
151,1.86106476176445,1.09424929546549,2
152,1.60832071699037,2.94399538018995,2
153,0.275565325730406,2.31284780310415,2
154,0.795843287113345,2.77959686567688,2
155,0.824565394432443,2.49665895290813,2
156,1.96211747240018,2.07700308272396,2
157,-0.190376067102537,1.36498436991271,3
158,-0.632852941853052,0.623070614362789,3
159,1.91746151720279,1.03976302328516,2
160,1.84031789563633,3.31417999173791,2
161,1.71464644250185,2.48233789186833,2
162,1.90359307573546,0.662418071471951,2
163,0.065818798145726,2.58204746654876,2
164,1.42310252518236,1.05640412490201,2
165,1.15186915484046,0.883258031811775,2
166,0.25544098655263,0.437367877388037,3
167,0.925087303374906,3.00339132304174,2
168,1.01145325213411,0.697232241378039,2
169,1.23996795690633,3.99071708732993,2
170,0.65424117044323,1.12931697754868,2
171,1.05901343002722,1.09283451748957,2
172,2.02672756300085,0.413888323618405,2
173,2.68912894426378,1.59535716987428,2
174,1.01707674953437,2.04921342762803,2
175,2.63927516522592,3.32060978579894,2
176,-0.0390981489482602,3.3757287357261,2
177,-1.41669625586501,2.4963870402665,3
178,0.653783107319815,1.89674207973586,2
179,1.86183060670769,1.2052987551511,2
180,1.89390885132043,1.44761428620302,2
181,1.06191528626125,2.07255259418545,2
182,-0.612522223109478,1.64206720135612,3
183,0.634885152693772,1.83572278880807,2
184,-0.493477630374708,2.82747287466571,2
185,0.724374402770888,0.531389286620316,2
186,1.21339965917861,3.35332981284526,2
187,2.20635304277424,2.2941500742184,2
188,1.70280246342884,1.6392405867002,2
189,-0.833315981917978,2.08961989285966,3
190,0.851238145093057,2.45381884829998,2
191,0.335014401082094,2.88369001857624,2
192,1.31149622400464,2.2484543265499,2
193,0.686736539371612,2.07206779362585,2
194,1.64099837626242,0.251601618504067,2
195,0.0817833595626404,2.86122848567445,2
196,1.50279815446656,2.17466034104128,2
197,1.69109366308076,1.11855432961163,2
198,0.100277377637276,1.32753297944332,3
199,1.67571945273022,1.60914357842408,2
200,-0.0142873170236582,2.88798414112651,2
201,-0.153330915792315,1.57145771084031,3
202,-1.07247462342538,2.57401088909535,3
203,1.62249513653078,2.11876385702403,2
204,1.33339881325451,0.0536714112487913,2
205,1.82970163130575,2.90263049572655,2
206,1.82949778916783,3.19350445604423,2
207,-0.394755184982682,1.41883882778053,3
208,1.3158138832894,1.91462940073706,2
209,0.661487300238044,1.51830788161546,2
210,-0.132709055582351,1.7053991555383,3
211,-0.491273045567452,3.229270537756,2
212,0.525316116565259,2.30758583560786,2
213,1.55413916275718,1.9549807452154,2
214,0.125108727169973,1.77703571017864,2
215,0.351333419352832,2.67621476495352,2
216,1.3946731846452,2.59268821881132,2
217,2.13658703498279,1.41047765880613,2
218,1.30723173569167,3.21630339475973,2
219,1.05540763684982,2.44780254953714,2
220,0.631860973604187,1.88907818395697,2
221,0.197910475145083,2.09461733113666,2
222,0.596812091788847,1.07490538372011,2
223,1.02884462410753,1.70545244716056,2
224,1.71889768129175,1.00837146084235,2
225,2.3495947384974,1.67859336296271,2
226,2.36708394150993,0.50081641980888,2
227,2.02314415946435,3.04944581381486,2
228,0.947005862689659,2.25984019756176,2
229,2.23677059187866,2.31336457922904,2
230,1.10015559835919,2.00939980772103,2
231,0.955617270927483,2.54368212368131,2
232,1.78843078599694,1.11383569785499,2
233,-0.709784796535607,2.20603112260571,3
234,2.55161774181747,2.2569149262412,2
235,0.528163838675331,1.79189031468975,2
236,1.9775511200943,2.73001889861978,2
237,1.34682763862317,2.33302715158266,2
238,3.06462196707551,0.471473790810945,2
239,0.383216919543645,3.43927877599203,2
240,0.874327591274676,1.85058535092323,2
241,1.13348436499983,1.5898783654391,2
242,1.43883175340553,2.76226169378576,2
243,2.91171023842365,1.20884197191539,2
244,-0.199405678574509,1.17507563160261,3
245,0.336491224034575,2.56590980046396,2
246,2.00263239777226,1.94198541705177,2
247,1.04010695011738,1.80104046976956,2
248,0.875778066365003,1.15486255049532,2
249,0.169189709831831,1.59402602897083,2
250,1.56908520121722,3.85630052133421,2
251,0.0587245485434976,1.14865440250442,3
252,2.62339453427022,1.77939803405387,2
253,0.570011346104667,1.53387038053298,2
254,1.36382032089836,2.3664992405062,2
255,2.50815216618032,3.33240571219054,2
256,0.238341252534192,2.18183181662727,2
257,0.511335593760877,2.34212235491208,2
258,0.120277704198462,3.26758033279855,2
259,1.33436058911636,2.50224948030564,2
260,2.17244300449273,1.80060073300514,2
261,3.13148780719028,1.15329028705826,2
262,0.471165095481609,1.45194350330434,2
263,2.15936486475966,3.4379799433309,2
264,2.55710706935524,2.23065619669087,2
265,1.32325097768827,1.28516800760254,2
266,0.478043781059473,0.533747283677297,3
267,1.20860377899822,2.2278330693306,2
268,2.16985897426591,1.5456173148504,2
269,0.0554395168694037,1.89411397573308,2
270,0.747290342630661,2.16851128175054,2
271,-0.602622463138865,2.01432907913889,3
272,0.400170333132188,1.97511184683806,2
273,2.81901597500004,0.343825562579668,2
274,1.77804179656817,0.82437522308564,2
275,0.611328289227342,2.17785781281908,2
276,2.4320531996777,1.4863574290033,2
277,1.16570489501099,2.04619960765867,2
278,-0.416483822688813,1.76671279057503,3
279,1.8504766897048,3.30914056433526,2
280,1.3693900716209,2.57265109626763,2
281,0.00292498689955378,2.04428481269173,2
282,2.00331971340556,0.950861515706918,2
283,1.83139418711677,2.41222087668241,2
284,1.64272869834718,1.64938087587851,2
285,1.87056574892904,2.25498522248704,2
286,-0.211591291539826,1.71309196662715,3
287,2.08170756158247,2.40200606834633,2
288,0.0837710744994575,2.3197993464035,2
289,1.12431440432018,1.3628759458005,2
290,-0.686699586674954,1.26051902312399,3
291,2.15899666470803,2.92358805057607,2
292,0.996213149856616,1.28176852775907,2
293,2.4311856836359,2.86989888505239,2
294,1.23647339639285,2.31638324451372,2
295,-0.625885301744243,3.17373973485511,2
296,-0.427183629081779,0.828305234068514,3
297,0.749939567719169,0.25688741643711,2
298,1.11170797444214,3.38580503830743,2
299,2.35847849998968,1.33514040150637,2
300,0.378972553319566,1.74529867923344,2
301,1.04470450163823,3.01299286559888,2
302,2.50688574172644,1.6944305851816,2
303,1.24170339669418,1.73632052447504,2
304,1.61911406985361,3.58156362678618,2
305,0.759928549541192,0.649958762380539,2
306,0.560273431257904,1.00000221112597,2
307,-0.217497474349694,2.64356720005665,2
308,1.79076316949335,2.48075425588224,2
309,2.29564686661573,2.07117801830259,2
310,0.612813029955586,2.07692949038459,2
311,2.21609768535153,1.10388622367775,2
312,1.36211859633761,1.51740662310721,2
313,0.842847248262144,2.86257395695754,2
314,0.567140476764886,2.31255844849307,2
315,0.662346826390566,2.81540447880799,2
316,2.15894370327683,2.19617697631302,2
317,1.07372127812293,2.76897369266632,2
318,0.617921520420581,2.26606860123815,2
319,1.29708901728003,1.73786299395944,2
320,0.188631087122566,0.857293449525593,3
321,-1.45454421720378,-0.362801347621134,3
322,0.188391890724527,3.35295020795332,2
323,0.294598217158299,2.50753707738285,2
324,1.20732911658058,1.40750183546017,2
325,1.18493133059585,3.20507320311735,2
326,1.4918612577495,1.99774712304778,2
327,1.93282846177468,1.48840569552651,2
328,0.285467915537201,2.47087804814303,2
329,2.83892682332401,1.052133661062,2
330,1.7156166591564,2.55912477360065,2
331,0.00762026232625301,1.18407427595443,3
332,2.06603221861441,2.46234640959158,2
333,2.16108188568555,1.11217522199451,2
334,1.28305713563719,2.37961714759725,2
335,2.21379323009617,1.29522568053289,2
336,2.88505615503389,4.08772728391016,2
337,0.88388933959198,2.39405761476305,2
338,0.785141201117522,2.12634541609005,2
339,0.349105488515659,1.22671834069388,2
340,0.644006981787529,1.73077610963812,2
341,0.195530496831253,3.75027964529886,2
342,0.24225225107083,3.64554793614756,2
343,0.66022619833789,-0.128446520107282,3
344,1.7239120806467,1.46037484211613,2
345,0.886154559981239,3.13970613912669,2
346,1.13313506025433,1.97069000028634,2
347,0.273311472296021,1.4903352563771,2
348,1.79777983798834,1.47543570074115,2
349,2.3165172313419,2.51180566330722,2
350,0.89800641152062,1.50542209687021,2
351,1.69218462934186,1.73766622626782,2
352,1.63880909844825,1.31397101789326,2
353,2.49307066272287,1.84578299804566,2
354,2.16140174596201,1.98674235727297,2
355,1.30393500777311,2.8099895938031,2
356,1.45986498372886,1.57118483941554,2
357,1.27193191044406,3.48805970445458,2
358,-1.75360241341239,1.32458836765602,3
359,1.59340791438711,0.394816828657619,2
360,2.32816102048734,0.808102365229791,2
361,2.81539349146441,1.68403753567721,2
362,0.810137812714053,1.805520695884,2
363,1.0791388744879,2.52989133136483,2
364,1.7067754686575,2.2082371127952,2
365,0.632801361696003,2.42571450614291,2
366,1.64406066196159,0.718650555328891,2
367,1.25920819784027,2.71145624756682,2
368,0.818956035207422,3.86206840790396,2
369,0.912666209587123,-0.363412892926211,3
370,-0.125553997798142,1.86460377708005,2
371,1.17345859518789,1.87750350479377,2
372,0.649098044562211,1.68289015154798,2
373,-0.0315923327593293,2.46738565875084,2
374,-0.269655153985966,2.11934258391553,2
375,1.62343336316496,1.84912766642101,2
376,0.962644929246139,2.97041269280046,2
377,0.772051544914115,0.487476266110706,2
378,0.963166197001724,1.53387629350432,2
379,0.251805524188562,0.916003295947119,3
380,1.98112535902347,3.11841650015905,2
381,1.05896052619129,0.638717110412148,2
382,-0.601405010277488,0.678983091336404,3
383,-0.325591534623302,2.05180130603882,3
384,1.71344232680306,1.59640069816771,2
385,0.724901798899219,1.96066621815829,2
386,1.34256908924312,0.666973042055486,2
387,2.87983270575336,1.86275718125198,2
388,1.74659886077678,2.17171778968656,2
389,0.190115177260058,1.48032316553671,2
390,2.45830347736426,3.65971057677636,2
391,1.90189248159241,1.0216979437251,2
392,2.23560033106735,0.670430094917644,2
393,2.36990183976753,2.03948980446685,2
394,1.99483438092067,0.288843298601197,2
395,0.390957528706888,3.09420698666172,2
396,-0.168592831519749,2.87461031345131,2
397,-0.271173976365526,2.59173418653481,2
398,1.3685122532893,1.58302325517287,2
399,2.06255820848667,0.431509258876989,2
400,0.770623012570254,2.11404631825407,2
401,1.58229463368221,2.31626103618617,2
402,1.5436271065369,2.38099890637004,2
403,1.36022605900703,1.906038124356,2
404,0.908020365371652,2.3111536083893,2
405,1.33610859599921,2.17964300091877,2
406,0.602629968592113,1.18596846350497,2
407,1.35171513571076,2.89948850256315,2
408,1.39505666480296,0.751345746277373,2
409,-0.161024945332228,2.08788786182722,2
410,-0.468628632272744,0.913961932533144,3
411,2.02959590439982,0.984522183155419,2
412,0.601279235323649,2.26968707086573,2
413,0.81660141079558,2.24908425370964,2
414,-0.475294325651689,0.875003355791096,3
415,1.93266101632873,1.44642598029716,2
416,0.632185038736208,3.35577056131644,2
417,1.21594839690463,1.43483867316132,2
418,1.23653747080033,1.9285620312839,2
419,0.386263000389275,2.24291477734148,2
420,0.885758407928839,1.77485548138178,2
421,1.74369365800715,2.14108219215784,2
422,0.853651304891183,1.10949074776428,2
423,-0.349845806884337,1.8703314772419,3
424,0.10502246286779,3.2855186545791,2
425,2.09306032537449,2.32836065021215,2
426,0.131858509376893,1.34759859996173,2
427,1.18138375798451,2.65279804003637,2
428,3.07967988586649,2.53716704944983,2
429,1.50310915514017,2.40003960875039,2
430,0.461289954569461,1.68288987479734,2
431,0.700423733675542,4.06779341839508,2
432,0.538319426528955,0.692544162304275,2
433,1.98286359986117,1.10473489935614,2
434,3.06625858426021,-0.00251567144401665,2
435,1.31613011198809,1.25688684210872,2
436,0.741040024224506,1.41429447237154,2
437,0.577596469528006,1.81880616035839,2
438,0.787443593723896,0.711411226448111,2
439,0.425921432352631,1.33465351249119,2
440,1.28794271130489,1.65562181391947,2
441,0.103174505521275,1.62640783441951,2
442,1.51250500319969,2.68219409696651,2
443,0.510469244261159,2.70430289762905,2
444,2.76073099265154,2.61904873642788,2
445,1.28016677349011,2.03265725551365,2
446,-0.825453168148378,2.22311702321622,3
447,2.75313119951352,2.8698543540043,2
448,1.43212447163113,1.66981970779928,2
449,0.969908359994588,1.7104107245263,2
450,-0.81253322602793,1.81527328655793,3
451,1.23898323431549,0.0297868975005102,2
452,-0.114140415841076,1.92413170334886,2
453,2.519310748778,2.43778094251325,2
454,2.52048117243492,1.47854086020152,2
455,1.14159754635298,1.41544051300279,2
456,0.279135039221536,1.41921665493331,2
457,2.07884186942618,1.49443017222537,2
458,2.16705700081297,1.14031376887664,2
459,-0.242717512439488,0.721174295195007,3
460,0.543946152715354,3.07457031334289,2
461,-0.713315932001831,0.996797856696238,3
462,0.603867701077703,3.40967154556165,2
463,-0.268689615179563,1.66868696889342,3
464,0.858764176163763,2.13535810512052,2
465,1.77718153538599,2.82438970689582,2
466,3.09832416539877,0.681153660993347,2
467,1.63002944201175,3.22059657711285,2
468,-0.133673719156523,2.60824812446063,2
469,0.828541586514796,1.57122641120104,2
470,0.557707294386565,1.85530213886878,2
471,1.9775412897164,2.16770441176848,2
472,0.791327475960657,0.22287908877686,2
473,-0.401651304756746,1.96992543779908,3
474,1.65571764494748,1.88300937837121,2
475,1.11180893698689,1.11518844602454,2
476,0.976067031077684,2.43737201787801,2
477,2.47376749342262,1.70825140846438,2
478,1.16264079590117,2.74038611952164,2
479,1.06476103146164,3.28896095474799,2
480,2.21313781080601,0.762371708380196,2
481,-0.246123123563668,2.28125312552496,2
482,2.33756757623127,2.3501768181204,2
483,1.65542701813614,0.465133421212719,2
484,0.262644756456902,2.95945300287942,2
485,1.32236522690618,1.78371296650689,2
486,0.138723010484245,2.44497645305603,2
487,0.808331830934959,2.05259126454104,2
488,1.05511164153177,1.35624004023827,2
489,0.669660993194902,1.40776148151486,2
490,1.02507741591434,2.53855896339216,2
491,2.3409852323304,1.38918082835246,2
492,0.881202936338647,3.89536985904813,2
493,2.83037418072591,0.946574640528773,2
494,2.36537632635235,2.89888420188682,2
495,1.71482081126187,2.68588275556055,2
496,0.640975417021648,2.96328100417963,2
497,1.18925871874227,1.56545948989831,2
498,1.58392587364694,3.38642536609285,2
499,-0.208754984726116,1.98471009681595,2
500,0.535070212655566,2.89800512365739,2
501,0.770009714084203,2.55659815565053,2
502,1.58106181481376,1.94518758934988,2
503,1.3297963085824,2.36640124177544,2
504,0.276852283167861,2.55734417212027,2
505,2.18622619455244,1.35575621922753,2
506,1.3665822806022,1.57180000442523,2
507,1.00177464098866,1.50222007520418,2
508,0.12239994623718,1.81149592881216,2
509,-0.0866181167123474,3.53336674219036,2
510,0.24626136735307,3.50230628762799,2
511,2.09447647874606,1.35136141696692,2
512,-0.131046294118283,1.63092008496751,3
513,1.89899358631808,3.0710177634273,2
514,1.43910128195499,2.71002971028885,2
515,0.0848744618430596,2.43918152966287,2
516,2.51315786431031,1.41280027104533,2
517,-0.291472178650227,3.04198119731973,2
518,-0.129799458341552,1.92207495249958,2
519,0.866473694182374,3.72421294644853,2
520,0.480449018713012,2.00555736207226,2
521,1.82470546845122,2.5312567751455,2
522,1.98113245164209,2.21483555418978,2
523,2.17963480326479,2.94775207845029,2
524,1.01834250719267,1.74872758697915,2
525,1.22518152618051,-0.350988205714248,2
526,0.660939911348961,2.12818998961537,2
527,2.71784421544855,0.901764328452615,2
528,0.765791723001535,0.879072638653614,2
529,1.42219922467383,0.103155818119146,2
530,1.19158420024655,0.876042297194415,2
531,1.11942338615654,2.90766754122906,2
532,-0.248741556916359,2.10050478968226,2
533,0.415014290617514,1.03711010223611,2
534,0.893883564804222,2.75516542690956,2
535,1.29487005712743,3.31015050461876,2
536,1.8256398485507,2.66314022993764,2
537,2.41967117144992,3.15928633130957,2
538,1.97339207594825,1.7304427093121,2
539,2.51482527278814,1.93786172432497,2
540,0.743754589237319,1.02255580706814,2
541,-0.703722786303546,2.87764252166149,2
542,2.18310019727494,0.93062384638141,2
543,1.47925421017046,2.51180602587563,2
544,-0.503577783679218,1.44159205575788,3
545,1.11274106363939,0.548287446362882,2
546,1.6229999245329,1.68310136781751,2
547,-0.119006631099342,2.58654376812327,2
548,0.286902430898666,3.28508177317549,2
549,1.48921433384011,3.255192055953,2
550,0.394753257273559,4.60988291726592,2
551,1.45661723365974,2.85117649939457,2
552,0.510604707047532,2.54761123690733,2
553,-0.539214229996755,2.00139368919847,3
554,0.777151935772877,4.62823051196845,2
555,-0.16672232637665,0.491668219743651,3
556,1.29821400707372,1.35988735651232,2
557,2.01391854008758,2.45139575483374,2
558,0.0413336443113083,2.97539596815141,2
559,0.996289101290217,3.2797312405698,2
560,1.94422762221731,2.6450796840638,2
561,0.942141361676534,1.43663799608147,2
562,0.90656147737032,1.66258749097253,2
563,0.884102253977072,0.451113249720325,2
564,0.412011368949123,1.82550763051559,2
565,1.19164675091972,1.0057308086886,2
566,0.986578277161315,2.96806947190507,2
567,0.151219192584533,1.19087266177771,3
568,1.10944057118573,2.06040828216434,2
569,0.622420786399467,1.13741439807633,2
570,1.64286776096075,1.95215899859984,2
571,0.839288751423604,3.31629922205551,2
572,-0.519673307201753,1.81347103101265,3
573,2.2602857424151,1.44326575066047,2
574,2.44675675942696,1.11680195005806,2
575,0.110700735742939,2.52291824107424,2
576,-0.512623023421753,2.49557942440144,2
577,0.942865576210012,1.18566595752514,2
578,2.74396608597238,1.94444195222184,2
579,1.18736086104041,1.9756613961728,2
580,0.768922358324851,2.83370923100143,2
581,2.0106716233973,3.30906420961413,2
582,0.598653493904712,3.08486039847726,2
583,1.70070164586285,3.29089163816972,2
584,0.461549272938393,2.21392328409429,2
585,1.43291006368561,2.66030744557923,2
586,0.387506364305681,1.72255461539241,2
587,0.941688674787441,3.57659054602849,2
588,0.724053490059641,2.08710223625686,2
589,-2.2019899766262,1.28837366265837,1
590,0.624948305441524,1.45375889062189,2
591,2.30776929388535,2.16443144095551,2
592,0.511028735405406,2.63628471682819,2
593,2.70077281768898,0.847957610429298,2
594,0.0361229563120258,3.10743745499994,2
595,0.552660240398317,2.37234506979149,2
596,0.943177746310402,2.78065273359931,2
597,0.545502199657501,1.91262885674728,2
598,0.132223898831317,1.37239821749473,2
599,2.01552256082223,2.30707371945949,2
600,1.48623712586876,1.60881736103303,2
601,1.20303478459935,1.16916878366656,2
602,1.42570852425082,2.12748736028051,2
603,2.04743273808182,3.12874237002255,2
604,2.78213108381971,3.50170511176718,2
605,0.269705139343655,3.00419601286464,2
606,-0.479450989973996,1.33899303702516,3
607,1.17840107090538,2.49896177945858,2
608,0.905881193876991,1.60351234346451,2
609,1.71311591789725,1.21280081485619,2
610,1.09234461406661,1.67935814207613,2
611,1.49677507156943,0.805244077034253,2
612,0.84613626912166,2.53429100878436,2
613,0.598556995254613,0.776878721932189,2
614,1.16796906621906,1.43886388004998,2
615,1.15811155620583,3.05577387840917,2
616,1.79941892601398,2.72688065697496,2
617,1.06094504697815,0.760284192759993,2
618,2.00417808205004,0.404998625209011,2
619,0.121229162896291,1.87441990051963,2
620,0.125265915963144,3.0987794153057,2
621,1.70266058384235,0.585886027878292,2
622,1.12910717030195,2.31825456162559,2
623,1.255483925764,2.09720537114279,2
624,-0.463697593516036,1.23883037017902,3
625,0.456966763371827,1.92600416307749,2
626,0.689294622479833,2.66168374261629,2
627,1.03797053117483,1.83466296301625,2
628,0.936615427907789,3.24239080484999,2
629,1.4917655473418,0.442600295643604,2
630,1.05199898116573,3.53860794735911,2
631,1.29872460719041,3.36645579072995,2
632,2.37608225315301,3.03296517839455,2
633,2.04934797845879,4.8570883422447,2
634,1.715449247897,0.581104239167741,2
635,0.961575834175732,1.33894081157658,2
636,2.56232422223512,1.08625456429295,2
637,0.429391027720206,2.21446988967992,2
638,-0.243303335918283,2.88393242572324,2
639,1.32000914982497,2.9566387884715,2
640,1.21786566457114,1.88892448421492,2
641,1.15170264841732,1.01266658315571,2
642,-0.027758724191425,2.53258370071217,2
643,-0.222081079552298,1.69898439150804,3
644,0.410826364317382,3.18537131979614,2
645,0.96633128060043,2.81588493443401,2
646,0.541968211156431,2.26842220560959,2
647,1.75452196292391,2.30586379025761,2
648,-0.356346478962142,1.2743607849601,3
649,2.97253458413788,3.82973507548289,2
650,0.206186056833116,1.37878406546593,2
651,2.08130216295053,2.24693863433463,2
652,2.13870928962172,3.24421926362361,2
653,0.263283543809773,2.65194795748491,2
654,2.3461463839816,3.95280787566934,2
655,1.57331366086408,1.33643418352945,2
656,1.67299222401169,2.03958776749112,2
657,-0.564911890504428,3.21540765343651,2
658,0.0141566380566585,2.02422582535307,2
659,2.97239526527034,2.55650229005497,2
660,0.28555628002253,1.58304780036408,2
661,0.427768626325454,0.415865851627331,3
662,1.10869235540045,2.76977357797074,2
663,1.58034215738074,1.89578372194148,2
664,1.2332425241154,1.99731879569256,2
665,0.468403669737408,1.33304433562452,2
666,0.799914226779675,1.22668948666843,2
667,2.15762957116832,3.2436348396028,2
668,1.49747019887809,1.61942733444474,2
669,0.801835912892501,2.24225036194624,2
670,1.73614465357521,3.08545055168524,2
671,-0.189967469561424,0.854126825377344,3
672,2.46729602022368,3.55633988506941,2
673,1.56443858053253,1.30493995794735,2
674,0.333236473584288,0.869606743894154,3
675,-0.73667876871774,1.01485691744318,3
676,0.891489385855543,2.08416491242893,2
677,0.672986194203703,2.57800265026082,2
678,0.297897732129549,0.546681144726745,3
679,0.313069027103652,0.283065541491372,3
680,-0.0855147701246524,1.03570645529533,3
681,1.22498754898905,3.4298288458841,2
682,1.5911552447311,2.17092246500744,2
683,1.97450770490507,2.29925039556368,2
684,1.39113786559356,1.27309943707145,2
685,1.0461391215892,2.33320098382288,2
686,0.657476111957982,2.95599064384635,2
687,-0.334387727710953,3.53969780629336,2
688,1.52533027365304,3.58120659719282,2
689,1.11457836080342,1.84345238997729,2
690,2.36851840787455,1.75419890737098,2
691,0.374489883915853,3.50767462216044,2
692,1.16020687336516,2.49856486318744,2
693,0.823265232153876,2.64868384761009,2
